Sentence #,Word,Tag
Sentence: Barcelone,B-geoE
Sentence: Quimper,B-geoE
Sentence: Montreuil,B-geoE
Sentence: Charleville-Mézières,B-geoE
Sentence: Argenteuil,B-geoE
Sentence: Ibiza,B-geoE
Sentence: Berlin,B-geoE
Sentence: Belfort,B-geoE
Sentence: Istanbul,B-geoE
Sentence: Saint-Denis,B-geoE
Sentence: Madrid,B-geoE
Sentence: Shanghai,B-geoE
Sentence: Dijon,B-geoE
Sentence: Clermont-Ferrand,B-geoE
Sentence: Shanghai,B-geoE
Sentence: Angoulême,B-geoE
Sentence: Montpellier,B-geoE
Sentence: Amsterdam,B-geoE
Sentence: Grenoble,B-geoE
Sentence: Bangalore,B-geoE
Sentence: Saint-Etienne,B-geoE
Sentence: Bandol,B-geoE
Sentence: Issy-les-Moulineaux,B-geoE
Sentence: Le Havre,B-geoE
Sentence: Palaiseau,B-geoE
Sentence: Aubervilliers,B-geoE
Sentence: Saint-Maur-des-Fossés,B-geoE
Sentence: Mérignac,B-geoE
Sentence: Pekin,B-geoE
Sentence: Villeneuve-d'Ascq,B-geoE
Sentence: Clermont-Ferrand,B-geoE
Sentence: Arras,B-geoE
Sentence: Singapour,B-geoE
Sentence: Maisons-Alfort,B-geoE
Sentence: 7000,Rejoindre,O
,Toulouse,B-geoE
,depuis,O
,Toulouse,B-geoS
Sentence: 7001,Rejoindre,O
,Montpellier,B-geoE
,depuis,O
,Montpellier,B-geoS
Sentence: 7002,Rejoindre,O
,Gagny,B-geoE
,depuis,O
,Gagny,B-geoS
Sentence: 7003,Rejoindre,O
,Annemasse,B-geoE
,depuis,O
,Annemasse,B-geoS
Sentence: 7004,Rejoindre,O
,Autun,B-geoE
,depuis,O
,Autun,B-geoS
Sentence: 7005,Rejoindre,O
,Saint-Paul,B-geoE
,depuis,O
,Saint-Paul,B-geoS
Sentence: 7006,Rejoindre,O
,Saint-Denis,B-geoE
,depuis,O
,Saint-Denis,B-geoS
Sentence: 7007,Rejoindre,O
,Besançon,B-geoE
,depuis,O
,Besançon,B-geoS
Sentence: 7008,Rejoindre,O
,Istanbul,B-geoE
,depuis,O
,Istanbul,B-geoS
Sentence: 7009,Rejoindre,O
,Bordeaux,B-geoE
,depuis,O
,Bordeaux,B-geoS
Sentence: 7010,Rejoindre,O
,Abbeville,B-geoE
,depuis,O
,Abbeville,B-geoS
Sentence: 7011,Rejoindre,O
,Angoulême,B-geoE
,depuis,O
,Angoulême,B-geoS
Sentence: 7012,Rejoindre,O
,Delhi,B-geoE
,depuis,O
,Delhi,B-geoS
Sentence: 7013,Rejoindre,O
,Ibiza,B-geoE
,depuis,O
,Ibiza,B-geoS
Sentence: 7014,Rejoindre,O
,Auckland,B-geoE
,depuis,O
,Auckland,B-geoS
Sentence: 7015,Rejoindre,O
,Rouen,B-geoE
,depuis,O
,Rouen,B-geoS
Sentence: 7016,Rejoindre,O
,Villeurbanne,B-geoE
,depuis,O
,Villeurbanne,B-geoS
Sentence: 7017,Rejoindre,O
,Limoges,B-geoE
,depuis,O
,Limoges,B-geoS
Sentence: 7018,Rejoindre,O
,Béthune,B-geoE
,depuis,O
,Béthune,B-geoS
Sentence: 7019,Rejoindre,O
,Aix-en-Provence,B-geoE
,depuis,O
,Aix-en-Provence,B-geoS
Sentence: 7020,Rejoindre,O
,Grenoble,B-geoE
,depuis,O
,Grenoble,B-geoS
Sentence: 7021,Rejoindre,O
,Ajaccio,B-geoE
,depuis,O
,Ajaccio,B-geoS
Sentence: 7022,Rejoindre,O
,Bandol,B-geoE
,depuis,O
,Bandol,B-geoS
Sentence: 7023,Rejoindre,O
,Alpes-Maritimes,B-geoE
,depuis,O
,Alpes-Maritimes,B-geoS
Sentence: 7024,Rejoindre,O
,Sète,B-geoE
,depuis,O
,Sète,B-geoS
Sentence: 7025,Rejoindre,O
,Shanghai,B-geoE
,depuis,O
,Shanghai,B-geoS
Sentence: 7026,Rejoindre,O
,Annemasse,B-geoE
,depuis,O
,Annemasse,B-geoS
Sentence: 7027,Rejoindre,O
,Rome,B-geoE
,depuis,O
,Rome,B-geoS
Sentence: 7028,Rejoindre,O
,Dunkerque,B-geoE
,depuis,O
,Dunkerque,B-geoS
Sentence: 7029,Rejoindre,O
,Argenteuil,B-geoE
,depuis,O
,Argenteuil,B-geoS
Sentence: 7030,Rejoindre,O
,Puteaux,B-geoE
,depuis,O
,Puteaux,B-geoS
Sentence: 7031,Rejoindre,O
,Rennes,B-geoE
,depuis,O
,Rennes,B-geoS
Sentence: 7032,Rejoindre,O
,Washington,B-geoE
,depuis,O
,Washington,B-geoS
Sentence: 7033,Rejoindre,O
,Bandol,B-geoE
,depuis,O
,Bandol,B-geoS
Sentence: 7034,Rejoindre,O
,Rambouillet,B-geoE
,depuis,O
,Rambouillet,B-geoS
Sentence: 7035,Rejoindre,O
,Épinay-sur-Seine,B-geoE
,depuis,O
,Épinay-sur-Seine,B-geoS
Sentence: 7036,Rejoindre,O
,Lille,B-geoE
,depuis,O
,Lille,B-geoS
Sentence: 7037,Rejoindre,O
,Auckland,B-geoE
,depuis,O
,Auckland,B-geoS
Sentence: 7038,Rejoindre,O
,Roubaix,B-geoE
,depuis,O
,Roubaix,B-geoS
Sentence: 7039,Rejoindre,O
,Blois,B-geoE
,depuis,O
,Blois,B-geoS
Sentence: 7040,Rejoindre,O
,Londres,B-geoE
,depuis,O
,Londres,B-geoS
Sentence: 7041,Rejoindre,O
,Zurich,B-geoE
,depuis,O
,Zurich,B-geoS
Sentence: 7042,Rejoindre,O
,Bandol,B-geoE
,depuis,O
,Bandol,B-geoS
Sentence: 7043,Rejoindre,O
,Blois,B-geoE
,depuis,O
,Blois,B-geoS
Sentence: 7044,Rejoindre,O
,Dunkerque,B-geoE
,depuis,O
,Dunkerque,B-geoS
Sentence: 7045,Rejoindre,O
,Brest,B-geoE
,depuis,O
,Brest,B-geoS
Sentence: 7046,Rejoindre,O
,Vannes,B-geoE
,depuis,O
,Vannes,B-geoS
Sentence: 7047,Rejoindre,O
,Rouen,B-geoE
,depuis,O
,Rouen,B-geoS
Sentence: 7048,Rejoindre,O
,Champigny-sur-Marne,B-geoE
,depuis,O
,Champigny-sur-Marne,B-geoS
Sentence: 7049,Rejoindre,O
,Bangalore,B-geoE
,depuis,O
,Bangalore,B-geoS
Sentence: 7050,Rejoindre,O
,Épinay-sur-Seine,B-geoE
,depuis,O
,Épinay-sur-Seine,B-geoS
Sentence: 7051,Rejoindre,O
,Alfortville,B-geoE
,depuis,O
,Alfortville,B-geoS
Sentence: 7052,Rejoindre,O
,Beziers,B-geoE
,depuis,O
,Beziers,B-geoS
Sentence: 7053,Rejoindre,O
,Amsterdam,B-geoE
,depuis,O
,Amsterdam,B-geoS
Sentence: 7054,Rejoindre,O
,Montpellier,B-geoE
,depuis,O
,Montpellier,B-geoS
Sentence: 7055,Rejoindre,O
,Colmar,B-geoE
,depuis,O
,Colmar,B-geoS
Sentence: 7056,Rejoindre,O
,Clermont-Ferrand,B-geoE
,depuis,O
,Clermont-Ferrand,B-geoS
Sentence: 7057,Rejoindre,O
,Champigny-sur-Marne,B-geoE
,depuis,O
,Champigny-sur-Marne,B-geoS
Sentence: 7058,Rejoindre,O
,Oslo,B-geoE
,depuis,O
,Oslo,B-geoS
Sentence: 7059,Rejoindre,O
,Auch,B-geoE
,depuis,O
,Auch,B-geoS
Sentence: 7060,Rejoindre,O
,Sète,B-geoE
,depuis,O
,Sète,B-geoS
Sentence: 7061,Rejoindre,O
,Béthune,B-geoE
,depuis,O
,Béthune,B-geoS
Sentence: 7062,Rejoindre,O
,Nantes,B-geoE
,depuis,O
,Nantes,B-geoS
Sentence: 7063,Rejoindre,O
,Aix-en-Provence,B-geoE
,depuis,O
,Aix-en-Provence,B-geoS
Sentence: 7064,Rejoindre,O
,Sydney,B-geoE
,depuis,O
,Sydney,B-geoS
Sentence: 7065,Rejoindre,O
,Belfort,B-geoE
,depuis,O
,Belfort,B-geoS
Sentence: 7066,Rejoindre,O
,Poitiers,B-geoE
,depuis,O
,Poitiers,B-geoS
Sentence: 7067,Rejoindre,O
,Toulouse,B-geoE
,depuis,O
,Toulouse,B-geoS
Sentence: 7068,Rejoindre,O
,Angoulême,B-geoE
,depuis,O
,Angoulême,B-geoS
Sentence: 7069,Rejoindre,O
,Wuhan,B-geoE
,depuis,O
,Wuhan,B-geoS
Sentence: 7070,Rejoindre,O
,Mérignac,B-geoE
,depuis,O
,Mérignac,B-geoS
Sentence: 7071,Rejoindre,O
,Tournefeuille,B-geoE
,depuis,O
,Tournefeuille,B-geoS
Sentence: 7072,Rejoindre,O
,Rouen,B-geoE
,depuis,O
,Rouen,B-geoS
Sentence: 7073,Rejoindre,O
,Caen,B-geoE
,depuis,O
,Caen,B-geoS
Sentence: 7074,Rejoindre,O
,Londres,B-geoE
,depuis,O
,Londres,B-geoS
Sentence: 7075,Rejoindre,O
,Montpellier,B-geoE
,depuis,O
,Montpellier,B-geoS
Sentence: 7076,Rejoindre,O
,Neuilly-sur-Seine,B-geoE
,depuis,O
,Neuilly-sur-Seine,B-geoS
Sentence: 7077,Rejoindre,O
,Washington,B-geoE
,depuis,O
,Washington,B-geoS
Sentence: 7078,Rejoindre,O
,Bandol,B-geoE
,depuis,O
,Bandol,B-geoS
Sentence: 7079,Rejoindre,O
,Meaux,B-geoE
,depuis,O
,Meaux,B-geoS
Sentence: 7080,Rejoindre,O
,Grenoble,B-geoE
,depuis,O
,Grenoble,B-geoS
Sentence: 7081,Rejoindre,O
,Angers,B-geoE
,depuis,O
,Angers,B-geoS
Sentence: 7082,Rejoindre,O
,Argenteuil,B-geoE
,depuis,O
,Argenteuil,B-geoS
Sentence: 7083,Rejoindre,O
,Nanterre,B-geoE
,depuis,O
,Nanterre,B-geoS
Sentence: 7084,Rejoindre,O
,Aulnay-sous-Bois,B-geoE
,depuis,O
,Aulnay-sous-Bois,B-geoS
Sentence: 7085,Rejoindre,O
,Lorient,B-geoE
,depuis,O
,Lorient,B-geoS
Sentence: 7086,Rejoindre,O
,Saint-Paul,B-geoE
,depuis,O
,Saint-Paul,B-geoS
Sentence: 7087,Rejoindre,O
,Lille,B-geoE
,depuis,O
,Lille,B-geoS
Sentence: 7088,Rejoindre,O
,Montpellier,B-geoE
,depuis,O
,Montpellier,B-geoS
Sentence: 7089,Rejoindre,O
,Angers,B-geoE
,depuis,O
,Angers,B-geoS
Sentence: 7090,Rejoindre,O
,Wuhan,B-geoE
,depuis,O
,Wuhan,B-geoS
Sentence: 7091,Rejoindre,O
,Béthune,B-geoE
,depuis,O
,Béthune,B-geoS
Sentence: 7092,Rejoindre,O
,Shanghai,B-geoE
,depuis,O
,Shanghai,B-geoS
Sentence: 7093,Rejoindre,O
,Asnières-sur-Seine,B-geoE
,depuis,O
,Asnières-sur-Seine,B-geoS
Sentence: 7094,Rejoindre,O
,Moscou,B-geoE
,depuis,O
,Moscou,B-geoS
Sentence: 7095,Rejoindre,O
,Belfort,B-geoE
,depuis,O
,Belfort,B-geoS
Sentence: 7096,Rejoindre,O
,Ibiza,B-geoE
,depuis,O
,Ibiza,B-geoS
Sentence: 7097,Rejoindre,O
,Le Havre,B-geoE
,depuis,O
,Le Havre,B-geoS
Sentence: 7098,Rejoindre,O
,Dreux,B-geoE
,depuis,O
,Dreux,B-geoS
Sentence: 7099,Rejoindre,O
,Rouen,B-geoE
,depuis,O
,Rouen,B-geoS
Sentence: 7100,Rejoindre,O
,Créteil,B-geoE
,depuis,O
,Créteil,B-geoS
Sentence: 7101,Rejoindre,O
,Rouen,B-geoE
,depuis,O
,Rouen,B-geoS
Sentence: 7102,Rejoindre,O
,Amsterdam,B-geoE
,depuis,O
,Amsterdam,B-geoS
Sentence: 7103,Rejoindre,O
,Rouen,B-geoE
,depuis,O
,Rouen,B-geoS
Sentence: 7104,Rejoindre,O
,Aulnay-sous-Bois,B-geoE
,depuis,O
,Aulnay-sous-Bois,B-geoS
Sentence: 7105,Rejoindre,O
,Metz,B-geoE
,depuis,O
,Metz,B-geoS
Sentence: 7106,Rejoindre,O
,Maisons-Alfort,B-geoE
,depuis,O
,Maisons-Alfort,B-geoS
Sentence: 7107,Rejoindre,O
,Delhi,B-geoE
,depuis,O
,Delhi,B-geoS
Sentence: 7108,Rejoindre,O
,Rouen,B-geoE
,depuis,O
,Rouen,B-geoS
Sentence: 7109,Rejoindre,O
,Ales,B-geoE
,depuis,O
,Ales,B-geoS
Sentence: 7110,Rejoindre,O
,Albertville,B-geoE
,depuis,O
,Albertville,B-geoS
Sentence: 7111,Rejoindre,O
,Delhi,B-geoE
,depuis,O
,Delhi,B-geoS
Sentence: 7112,Rejoindre,O
,Moscou,B-geoE
,depuis,O
,Moscou,B-geoS
Sentence: 7113,Rejoindre,O
,Tokyo,B-geoE
,depuis,O
,Tokyo,B-geoS
Sentence: 7114,Rejoindre,O
,Nancy,B-geoE
,depuis,O
,Nancy,B-geoS
Sentence: 7115,Rejoindre,O
,Alpes-Maritimes,B-geoE
,depuis,O
,Alpes-Maritimes,B-geoS
Sentence: 7116,Rejoindre,O
,Bobigny,B-geoE
,depuis,O
,Bobigny,B-geoS
Sentence: 7117,Rejoindre,O
,Auxerre,B-geoE
,depuis,O
,Auxerre,B-geoS
Sentence: 7118,Rejoindre,O
,La Possession,B-geoE
,depuis,O
,La Possession,B-geoS
Sentence: 7119,Rejoindre,O
,Aulnay-sous-Bois,B-geoE
,depuis,O
,Aulnay-sous-Bois,B-geoS
Sentence: 7120,Rejoindre,O
,Béthune,B-geoE
,depuis,O
,Béthune,B-geoS
Sentence: 7121,Rejoindre,O
,Poitiers,B-geoE
,depuis,O
,Poitiers,B-geoS
Sentence: 7122,Rejoindre,O
,Albi,B-geoE
,depuis,O
,Albi,B-geoS
Sentence: 7123,Rejoindre,O
,Dublin,B-geoE
,depuis,O
,Dublin,B-geoS
Sentence: 7124,Rejoindre,O
,Béziers,B-geoE
,depuis,O
,Béziers,B-geoS
Sentence: 7125,Rejoindre,O
,Toulouse,B-geoE
,depuis,O
,Toulouse,B-geoS
Sentence: 7126,Rejoindre,O
,Marseille,B-geoE
,depuis,O
,Marseille,B-geoS
Sentence: 7127,Rejoindre,O
,Saint-Paul,B-geoE
,depuis,O
,Saint-Paul,B-geoS
Sentence: 7128,Rejoindre,O
,Amiens,B-geoE
,depuis,O
,Amiens,B-geoS
Sentence: 7129,Rejoindre,O
,Oslo,B-geoE
,depuis,O
,Oslo,B-geoS
Sentence: 7130,Rejoindre,O
,Blois,B-geoE
,depuis,O
,Blois,B-geoS
Sentence: 7131,Rejoindre,O
,Bobigny,B-geoE
,depuis,O
,Bobigny,B-geoS
Sentence: 7132,Rejoindre,O
,Bondy,B-geoE
,depuis,O
,Bondy,B-geoS
Sentence: 7133,Rejoindre,O
,Montpellier,B-geoE
,depuis,O
,Montpellier,B-geoS
Sentence: 7134,Rejoindre,O
,Rouen,B-geoE
,depuis,O
,Rouen,B-geoS
Sentence: 7135,Rejoindre,O
,La Rochelle,B-geoE
,depuis,O
,La Rochelle,B-geoS
Sentence: 7136,Rejoindre,O
,Auckland,B-geoE
,depuis,O
,Auckland,B-geoS
Sentence: 7137,Rejoindre,O
,Haguenau,B-geoE
,depuis,O
,Haguenau,B-geoS
Sentence: 7138,Rejoindre,O
,Aulnay-sous-Bois,B-geoE
,depuis,O
,Aulnay-sous-Bois,B-geoS
Sentence: 7139,Rejoindre,O
,Villeneuve-Saint-Georges,B-geoE
,depuis,O
,Villeneuve-Saint-Georges,B-geoS
Sentence: 7140,Rejoindre,O
,Washington,B-geoE
,depuis,O
,Washington,B-geoS
Sentence: 7141,Rejoindre,O
,Berlin,B-geoE
,depuis,O
,Berlin,B-geoS
Sentence: 7142,Rejoindre,O
,Antibes,B-geoE
,depuis,O
,Antibes,B-geoS
Sentence: 7143,Rejoindre,O
,Auxerre,B-geoE
,depuis,O
,Auxerre,B-geoS
Sentence: 7144,Rejoindre,O
,Toulouse,B-geoE
,depuis,O
,Toulouse,B-geoS
Sentence: 7145,Rejoindre,O
,Delhi,B-geoE
,depuis,O
,Delhi,B-geoS
Sentence: 7146,Rejoindre,O
,La Possession,B-geoE
,depuis,O
,La Possession,B-geoS
Sentence: 7147,Rejoindre,O
,Brive-la-Gaillarde,B-geoE
,depuis,O
,Brive-la-Gaillarde,B-geoS
Sentence: 7148,Rejoindre,O
,Épinay-sur-Seine,B-geoE
,depuis,O
,Épinay-sur-Seine,B-geoS
Sentence: 7149,Rejoindre,O
,Aix-en-Provence,B-geoE
,depuis,O
,Aix-en-Provence,B-geoS
Sentence: 7150,Rejoindre,O
,Lima,B-geoE
,depuis,O
,Lima,B-geoS
Sentence: 7151,Rejoindre,O
,Haguenau,B-geoE
,depuis,O
,Haguenau,B-geoS
Sentence: 7152,Rejoindre,O
,Rambouillet,B-geoE
,depuis,O
,Rambouillet,B-geoS
Sentence: 7153,Rejoindre,O
,Maisons-Alfort,B-geoE
,depuis,O
,Maisons-Alfort,B-geoS
Sentence: 7154,Rejoindre,O
,Lille,B-geoE
,depuis,O
,Lille,B-geoS
Sentence: 7155,Rejoindre,O
,Pekin,B-geoE
,depuis,O
,Pekin,B-geoS
Sentence: 7156,Rejoindre,O
,Neuilly-sur-Seine,B-geoE
,depuis,O
,Neuilly-sur-Seine,B-geoS
Sentence: 7157,Rejoindre,O
,Bondy,B-geoE
,depuis,O
,Bondy,B-geoS
Sentence: 7158,Rejoindre,O
,Montpellier,B-geoE
,depuis,O
,Montpellier,B-geoS
Sentence: 7159,Rejoindre,O
,Dijon,B-geoE
,depuis,O
,Dijon,B-geoS
Sentence: 7160,Rejoindre,O
,Pau,B-geoE
,depuis,O
,Pau,B-geoS
Sentence: 7161,Rejoindre,O
,Lille,B-geoE
,depuis,O
,Lille,B-geoS
Sentence: 7162,Rejoindre,O
,Caen,B-geoE
,depuis,O
,Caen,B-geoS
Sentence: 7163,Rejoindre,O
,Besançon,B-geoE
,depuis,O
,Besançon,B-geoS
Sentence: 7164,Rejoindre,O
,Tournefeuille,B-geoE
,depuis,O
,Tournefeuille,B-geoS
Sentence: 7165,Rejoindre,O
,Caen,B-geoE
,depuis,O
,Caen,B-geoS
Sentence: 7166,Rejoindre,O
,Auxerre,B-geoE
,depuis,O
,Auxerre,B-geoS
Sentence: 7167,Rejoindre,O
,Paris,B-geoE
,depuis,O
,Paris,B-geoS
Sentence: 7168,Rejoindre,O
,Épinay-sur-Seine,B-geoE
,depuis,O
,Épinay-sur-Seine,B-geoS
Sentence: 7169,Rejoindre,O
,Limoges,B-geoE
,depuis,O
,Limoges,B-geoS
Sentence: 7170,Rejoindre,O
,Asnières-sur-Seine,B-geoE
,depuis,O
,Asnières-sur-Seine,B-geoS
Sentence: 7171,Rejoindre,O
,Alençon,B-geoE
,depuis,O
,Alençon,B-geoS
Sentence: 7172,Rejoindre,O
,Amiens,B-geoE
,depuis,O
,Amiens,B-geoS
Sentence: 7173,Rejoindre,O
,Paris,B-geoE
,depuis,O
,Paris,B-geoS
Sentence: 7174,Rejoindre,O
,Allonnes,B-geoE
,depuis,O
,Allonnes,B-geoS
Sentence: 7175,Rejoindre,O
,Bagneux,B-geoE
,depuis,O
,Bagneux,B-geoS
Sentence: 7176,Rejoindre,O
,Jakarta,B-geoE
,depuis,O
,Jakarta,B-geoS
Sentence: 7177,Rejoindre,O
,Oslo,B-geoE
,depuis,O
,Oslo,B-geoS
Sentence: 7178,Rejoindre,O
,Yerres,B-geoE
,depuis,O
,Yerres,B-geoS
Sentence: 7179,Rejoindre,O
,Grenoble,B-geoE
,depuis,O
,Grenoble,B-geoS
Sentence: 7180,Rejoindre,O
,Poitiers,B-geoE
,depuis,O
,Poitiers,B-geoS
Sentence: 7181,Rejoindre,O
,Moulins,B-geoE
,depuis,O
,Moulins,B-geoS
Sentence: 7182,Rejoindre,O
,Ajaccio,B-geoE
,depuis,O
,Ajaccio,B-geoS
Sentence: 7183,Rejoindre,O
,Wuhan,B-geoE
,depuis,O
,Wuhan,B-geoS
Sentence: 7184,Rejoindre,O
,Toulouse,B-geoE
,depuis,O
,Toulouse,B-geoS
Sentence: 7185,Rejoindre,O
,Vannes,B-geoE
,depuis,O
,Vannes,B-geoS
Sentence: 7186,Rejoindre,O
,Bangalore,B-geoE
,depuis,O
,Bangalore,B-geoS
Sentence: 7187,Rejoindre,O
,Arles,B-geoE
,depuis,O
,Arles,B-geoS
Sentence: 7188,Rejoindre,O
,Amiens,B-geoE
,depuis,O
,Amiens,B-geoS
Sentence: 7189,Rejoindre,O
,Rouen,B-geoE
,depuis,O
,Rouen,B-geoS
Sentence: 7190,Rejoindre,O
,Tokyo,B-geoE
,depuis,O
,Tokyo,B-geoS
Sentence: 7191,Rejoindre,O
,Poitiers,B-geoE
,depuis,O
,Poitiers,B-geoS
Sentence: 7192,Rejoindre,O
,Vannes,B-geoE
,depuis,O
,Vannes,B-geoS
Sentence: 7193,Rejoindre,O
,Montreuil,B-geoE
,depuis,O
,Montreuil,B-geoS
Sentence: 7194,Rejoindre,O
,Troyes,B-geoE
,depuis,O
,Troyes,B-geoS
Sentence: 7195,Rejoindre,O
,Londres,B-geoE
,depuis,O
,Londres,B-geoS
Sentence: 7196,Rejoindre,O
,Nancy,B-geoE
,depuis,O
,Nancy,B-geoS
Sentence: 7197,Rejoindre,O
,Montreuil,B-geoE
,depuis,O
,Montreuil,B-geoS
Sentence: 7198,Rejoindre,O
,Saint-Etienne,B-geoE
,depuis,O
,Saint-Etienne,B-geoS
Sentence: 7199,Rejoindre,O
,Marseille,B-geoE
,depuis,O
,Marseille,B-geoS
Sentence: 7200,Rejoindre,O
,Châteauroux,B-geoE
,depuis,O
,Châteauroux,B-geoS
Sentence: 7201,Rejoindre,O
,La Possession,B-geoE
,depuis,O
,La Possession,B-geoS
Sentence: 7202,Rejoindre,O
,Reims,B-geoE
,depuis,O
,Reims,B-geoS
Sentence: 7203,Rejoindre,O
,Barcelone,B-geoE
,depuis,O
,Barcelone,B-geoS
Sentence: 7204,Rejoindre,O
,Dijon,B-geoE
,depuis,O
,Dijon,B-geoS
Sentence: 7205,Rejoindre,O
,Angoulême,B-geoE
,depuis,O
,Angoulême,B-geoS
Sentence: 7206,Rejoindre,O
,Montpellier,B-geoE
,depuis,O
,Montpellier,B-geoS
Sentence: 7207,Rejoindre,O
,Montpellier,B-geoE
,depuis,O
,Montpellier,B-geoS
Sentence: 7208,Rejoindre,O
,Sète,B-geoE
,depuis,O
,Sète,B-geoS
Sentence: 7209,Rejoindre,O
,Villeneuve-Saint-Georges,B-geoE
,depuis,O
,Villeneuve-Saint-Georges,B-geoS
Sentence: 7210,Rejoindre,O
,Barcelone,B-geoE
,depuis,O
,Barcelone,B-geoS
Sentence: 7211,Rejoindre,O
,Dijon,B-geoE
,depuis,O
,Dijon,B-geoS
Sentence: 7212,Rejoindre,O
,Annecy,B-geoE
,depuis,O
,Annecy,B-geoS
Sentence: 7213,Rejoindre,O
,Châteauroux,B-geoE
,depuis,O
,Châteauroux,B-geoS
Sentence: 7214,Rejoindre,O
,Dijon,B-geoE
,depuis,O
,Dijon,B-geoS
Sentence: 7215,Rejoindre,O
,Ales,B-geoE
,depuis,O
,Ales,B-geoS
Sentence: 7216,Rejoindre,O
,Thonon-les-Bains,B-geoE
,depuis,O
,Thonon-les-Bains,B-geoS
Sentence: 7217,Rejoindre,O
,Ibiza,B-geoE
,depuis,O
,Ibiza,B-geoS
Sentence: 7218,Rejoindre,O
,Bordeaux,B-geoE
,depuis,O
,Bordeaux,B-geoS
Sentence: 7219,Rejoindre,O
,Saint-Etienne,B-geoE
,depuis,O
,Saint-Etienne,B-geoS
Sentence: 7220,Rejoindre,O
,Auch,B-geoE
,depuis,O
,Auch,B-geoS
Sentence: 7221,Rejoindre,O
,Washington,B-geoE
,depuis,O
,Washington,B-geoS
Sentence: 7222,Rejoindre,O
,Fréjus,B-geoE
,depuis,O
,Fréjus,B-geoS
Sentence: 7223,Rejoindre,O
,Aubervilliers,B-geoE
,depuis,O
,Aubervilliers,B-geoS
Sentence: 7224,Rejoindre,O
,Annemasse,B-geoE
,depuis,O
,Annemasse,B-geoS
Sentence: 7225,Rejoindre,O
,Delhi,B-geoE
,depuis,O
,Delhi,B-geoS
Sentence: 7226,Rejoindre,O
,Nanterre,B-geoE
,depuis,O
,Nanterre,B-geoS
Sentence: 7227,Rejoindre,O
,La Rochelle,B-geoE
,depuis,O
,La Rochelle,B-geoS
Sentence: 7228,Rejoindre,O
,Lyon,B-geoE
,depuis,O
,Lyon,B-geoS
Sentence: 7229,Rejoindre,O
,Bordeaux,B-geoE
,depuis,O
,Bordeaux,B-geoS
Sentence: 7230,Rejoindre,O
,Fréjus,B-geoE
,depuis,O
,Fréjus,B-geoS
Sentence: 7231,Rejoindre,O
,Valence,B-geoE
,depuis,O
,Valence,B-geoS
Sentence: 7232,Rejoindre,O
,Metz,B-geoE
,depuis,O
,Metz,B-geoS
Sentence: 7233,Rejoindre,O
,Alpes-Maritimes,B-geoE
,depuis,O
,Alpes-Maritimes,B-geoS
Sentence: 7234,Rejoindre,O
,Wuhan,B-geoE
,depuis,O
,Wuhan,B-geoS
Sentence: 7235,Rejoindre,O
,Vannes,B-geoE
,depuis,O
,Vannes,B-geoS
Sentence: 7236,Rejoindre,O
,Bagnolet,B-geoE
,depuis,O
,Bagnolet,B-geoS
Sentence: 7237,Rejoindre,O
,Wuhan,B-geoE
,depuis,O
,Wuhan,B-geoS
Sentence: 7238,Rejoindre,O
,Ajaccio,B-geoE
,depuis,O
,Ajaccio,B-geoS
Sentence: 7239,Rejoindre,O
,Colmar,B-geoE
,depuis,O
,Colmar,B-geoS
Sentence: 7240,Rejoindre,O
,Arras,B-geoE
,depuis,O
,Arras,B-geoS
Sentence: 7241,Rejoindre,O
,Argenteuil,B-geoE
,depuis,O
,Argenteuil,B-geoS
Sentence: 7242,Rejoindre,O
,Sète,B-geoE
,depuis,O
,Sète,B-geoS
Sentence: 7243,Rejoindre,O
,La Rochelle,B-geoE
,depuis,O
,La Rochelle,B-geoS
Sentence: 7244,Rejoindre,O
,Palaiseau,B-geoE
,depuis,O
,Palaiseau,B-geoS
Sentence: 7245,Rejoindre,O
,Neuilly-sur-Seine,B-geoE
,depuis,O
,Neuilly-sur-Seine,B-geoS
Sentence: 7246,Rejoindre,O
,Athenes,B-geoE
,depuis,O
,Athenes,B-geoS
Sentence: 7247,Rejoindre,O
,Blois,B-geoE
,depuis,O
,Blois,B-geoS
Sentence: 7248,Rejoindre,O
,Belfort,B-geoE
,depuis,O
,Belfort,B-geoS
Sentence: 7249,Rejoindre,O
,Boulogne-Billancourt,B-geoE
,depuis,O
,Boulogne-Billancourt,B-geoS
Sentence: 7250,Rejoindre,O
,Metz,B-geoE
,depuis,O
,Metz,B-geoS
Sentence: 7251,Rejoindre,O
,Alpes-Maritimes,B-geoE
,depuis,O
,Alpes-Maritimes,B-geoS
Sentence: 7252,Rejoindre,O
,Toulouse,B-geoE
,depuis,O
,Toulouse,B-geoS
Sentence: 7253,Rejoindre,O
,Amiens,B-geoE
,depuis,O
,Amiens,B-geoS
Sentence: 7254,Rejoindre,O
,Arras,B-geoE
,depuis,O
,Arras,B-geoS
Sentence: 7255,Rejoindre,O
,Thonon-les-Bains,B-geoE
,depuis,O
,Thonon-les-Bains,B-geoS
Sentence: 7256,Rejoindre,O
,Moscou,B-geoE
,depuis,O
,Moscou,B-geoS
Sentence: 7257,Rejoindre,O
,Bagneux,B-geoE
,depuis,O
,Bagneux,B-geoS
Sentence: 7258,Rejoindre,O
,Charleville-Mézières,B-geoE
,depuis,O
,Charleville-Mézières,B-geoS
Sentence: 7259,Rejoindre,O
,Albi,B-geoE
,depuis,O
